YearlyIncome__minmax,NumberCarsOwned__minmax,TotalChildren__minmax,NumberChildrenAtHome__minmax,HomeOwnerFlag__minmax,Gender,MaritalStatus,Occupation,Education
0.5058409570724842,0.6000000000000001,0.0,0.0,0.0,M,M,Clerical,Bachelors
0.2664760731878958,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Partial High School
0.28560872624912037,0.2,0.6666666666666666,0.6666666666666666,1.0,M,M,Skilled Manual,Bachelors
0.27482406755805766,0.2,0.3333333333333333,0.0,0.0,F,M,Skilled Manual,Graduate Degree
0.7232934553131597,0.4,0.0,0.0,0.0,F,S,Management,Partial College
0.2979327938071781,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Partial High School
0.015007037297677689,0.0,0.0,0.0,0.0,M,M,Manual,Partial High School
0.9505981703026037,0.4,0.3333333333333333,0.0,1.0,F,S,Professional,Bachelors
0.2784746657283603,0.2,0.6666666666666666,0.0,1.0,M,M,Skilled Manual,Graduate Degree
0.007653061224489804,0.0,0.6666666666666666,0.3333333333333333,1.0,F,M,Manual,Graduate Degree
0.2317030260380014,0.2,0.0,0.0,0.0,F,S,Skilled Manual,High School
0.28355911330049266,0.0,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,Partial High School
0.023724489795918374,0.0,0.0,0.0,0.0,M,M,Manual,Partial High School
0.06050316678395498,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Manual,High School
0.5313159746657283,0.6000000000000001,0.0,0.0,0.0,M,S,Clerical,Graduate Degree
0.5477480647431386,0.2,0.0,0.0,0.0,M,S,Clerical,High School
0.5346410978184377,0.2,0.0,0.0,0.0,F,M,Clerical,Bachelors
0.239109781843772,0.0,0.6666666666666666,0.0,1.0,F,M,Skilled Manual,Partial College
0.6902533427163969,0.4,0.6666666666666666,0.6666666666666666,1.0,F,M,Management,Graduate Degree
0.056131245601688945,0.0,0.6666666666666666,0.6666666666666666,0.0,F,M,Manual,Graduate Degree
0.31413617171006336,0.2,0.0,0.0,0.0,F,S,Skilled Manual,High School
0.3238300492610837,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,Bachelors
0.0340253342716397,0.2,0.3333333333333333,0.0,0.0,F,M,Manual,Partial High School
0.0919422941590429,0.0,0.3333333333333333,0.0,1.0,F,S,Manual,Partial College
0.6943085855031668,0.4,0.0,0.0,1.0,M,M,Management,Bachelors
0.25670302603800144,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Graduate Degree
0.5140394088669951,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,Partial College
0.08837966220971147,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Manual,Bachelors
0.2721147079521463,0.2,0.3333333333333333,0.0,1.0,F,S,Skilled Manual,Partial College
0.9621833216045038,0.4,0.0,0.0,1.0,F,S,Professional,Graduate Degree
0.07710239268121041,0.2,0.3333333333333333,0.3333333333333333,1.0,F,M,Manual,Partial College
0.30821604503870514,0.2,0.3333333333333333,0.0,1.0,F,M,Skilled Manual,Bachelors
0.07557178043631244,0.2,0.3333333333333333,0.3333333333333333,0.0,M,M,Manual,High School
0.8960591133004926,0.4,0.3333333333333333,0.0,1.0,F,M,Professional,Graduate Degree
0.23201970443349754,0.2,0.0,0.0,0.0,M,M,Skilled Manual,Partial College
0.3146287825475018,0.0,0.0,0.0,0.0,F,M,Skilled Manual,Bachelors
0.2793191414496833,0.2,0.0,0.0,1.0,M,S,Skilled Manual,High School
0.062104152005629826,0.0,0.3333333333333333,0.3333333333333333,0.0,M,M,Manual,High School
0.49390394088669953,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,Partial College
0.4992962702322308,0.6000000000000001,0.0,0.0,0.0,F,S,Clerical,High School
0.017285362420830397,0.2,0.0,0.0,1.0,F,S,Manual,Partial College
0.2359605911330049,0.2,0.6666666666666666,0.0,0.0,M,M,Skilled Manual,Graduate Degree
0.49863652357494725,0.2,0.6666666666666666,0.0,1.0,F,M,Clerical,Bachelors
0.03185256861365235,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Manual,Partial High School
0.9540464461646728,0.2,0.3333333333333333,0.3333333333333333,1.0,M,M,Professional,Graduate Degree
0.22832512315270934,0.2,0.0,0.0,0.0,M,S,Skilled Manual,High School
0.5151389866291344,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Clerical,High School
0.05402005629838144,0.2,0.0,0.0,0.0,F,S,Manual,Partial College
0.25555066854327935,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Bachelors
0.5181122448979592,0.6000000000000001,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,High School
0.2993138634764251,0.2,0.6666666666666666,0.3333333333333333,0.0,F,M,Skilled Manual,Partial College
0.5048997185080929,0.4,0.0,0.0,0.0,F,S,Clerical,High School
0.09998240675580575,0.2,0.0,0.0,0.0,M,S,Manual,Bachelors
0.4917311752287121,0.4,0.0,0.0,0.0,F,S,Clerical,High School
0.5278676988036594,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Clerical,High School
0.2558937368050669,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Partial College
0.07073363828289939,0.2,0.0,0.0,1.0,F,S,Manual,High School
0.24078993666432089,0.2,0.6666666666666666,0.0,0.0,M,M,Skilled Manual,Partial College
0.27889690358902186,0.2,0.0,0.0,1.0,M,S,Skilled Manual,Partial College
0.5412297677691766,0.4,0.0,0.0,0.0,F,S,Clerical,Graduate Degree
0.4703729767769177,0.6000000000000001,0.6666666666666666,0.3333333333333333,1.0,F,M,Clerical,Partial College
0.9493666432090077,0.4,0.3333333333333333,0.3333333333333333,1.0,M,S,Professional,Bachelors
0.5168631245601689,0.4,0.0,0.0,1.0,F,S,Clerical,Partial College
0.7266713581984517,0.2,0.6666666666666666,0.0,1.0,M,M,Management,Graduate Degree
0.9997097114707952,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Professional,Graduate Degree
0.9525598170302604,0.6000000000000001,0.0,0.0,1.0,M,M,Professional,Graduate Degree
0.7069141449683322,0.4,0.0,0.0,0.0,F,S,Management,Partial College
0.6789496833216045,0.0,0.0,0.0,0.0,F,S,Management,Graduate Degree
0.06336206896551724,0.2,0.3333333333333333,0.3333333333333333,1.0,F,M,Manual,Partial College
0.750694933145672,0.4,0.0,0.0,1.0,F,M,Management,Graduate Degree
0.3208831808585503,0.4,0.0,0.0,0.0,M,S,Skilled Manual,Partial College
0.2266185784658691,0.2,0.0,0.0,0.0,F,S,Skilled Manual,High School
0.5389954257565095,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Clerical,Graduate Degree
0.45845355383532727,0.2,0.0,0.0,0.0,M,M,Clerical,Bachelors
0.2917223786066151,0.0,0.0,0.0,0.0,F,S,Skilled Manual,Partial College
0.022484166080225187,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Manual,High School
0.2573011963406052,0.4,0.0,0.0,0.0,F,S,Skilled Manual,High School
0.5372009148486981,0.4,0.3333333333333333,0.0,1.0,F,M,Clerical,Partial College
0.3174876847290641,0.4,0.0,0.0,1.0,M,S,Skilled Manual,Partial College
0.039839901477832534,0.0,0.0,0.0,0.0,F,S,Manual,High School
0.7185696692470092,0.2,0.3333333333333333,0.0,1.0,F,M,Management,Partial College
0.24520584095707246,0.0,0.0,0.0,0.0,M,M,Skilled Manual,Bachelors
0.04015657987332863,0.2,0.0,0.0,0.0,M,S,Manual,Partial High School
0.09077234342012666,0.0,0.6666666666666666,0.0,1.0,F,M,Manual,Partial College
0.30552427867698806,0.0,0.0,0.0,0.0,F,S,Skilled Manual,Partial High School
0.9302515833919774,0.6000000000000001,0.0,0.0,1.0,M,S,Professional,Graduate Degree
0.052533427163969054,0.0,0.0,0.0,0.0,M,S,Manual,Partial High School
0.2968244194229416,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Bachelors
0.45806650246305414,0.2,0.3333333333333333,0.3333333333333333,1.0,M,M,Clerical,Bachelors
0.7688951442646024,0.2,0.3333333333333333,0.3333333333333333,1.0,F,M,Management,Graduate Degree
0.7553835327234342,0.6000000000000001,0.0,0.0,1.0,M,M,Management,Bachelors
0.25783779028852916,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Partial High School
0.04091308937368052,0.2,0.0,0.0,0.0,F,S,Manual,Partial High School
0.049648135116115405,0.0,0.0,0.0,0.0,F,S,Manual,Partial College
0.72009148486981,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Management,Bachelors
0.9031315974665729,0.4,0.3333333333333333,0.3333333333333333,1.0,M,S,Professional,Graduate Degree
0.4541432090077411,0.2,0.6666666666666666,0.0,1.0,M,M,Clerical,Partial College
0.04388634764250529,0.0,0.6666666666666666,0.3333333333333333,0.0,M,M,Manual,Bachelors
0.9659042927515834,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Professional,Bachelors
0.6758532723434201,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Management,Partial College
0.023495777621393377,0.0,0.3333333333333333,0.0,0.0,M,M,Manual,Bachelors
0.292786769880366,0.0,0.3333333333333333,0.3333333333333333,1.0,F,M,Skilled Manual,Bachelors
0.2996305418719212,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,Partial College
0.3066502463054187,0.2,0.3333333333333333,0.3333333333333333,1.0,F,M,Skilled Manual,High School
0.7608990147783251,0.4,0.0,0.0,0.0,F,S,Management,Bachelors
0.9653061224489795,0.6000000000000001,0.0,0.0,1.0,M,M,Professional,Graduate Degree
0.6854064039408867,0.2,0.0,0.0,0.0,F,S,Management,Partial College
0.44858374384236455,0.4,0.0,0.0,0.0,F,S,Clerical,Partial College
0.24779204785362421,0.4,0.0,0.0,0.0,M,S,Skilled Manual,Partial College
0.2291344123856439,0.0,0.0,0.0,1.0,M,S,Skilled Manual,High School
0.480832160450387,0.2,0.3333333333333333,0.3333333333333333,1.0,F,M,Clerical,Partial College
0.31520056298381427,0.2,0.6666666666666666,0.0,1.0,M,M,Skilled Manual,Partial College
0.09764250527797327,0.0,0.0,0.0,0.0,F,M,Manual,Partial College
0.31294862772695287,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Bachelors
0.4524630541871921,0.4,0.3333333333333333,0.3333333333333333,1.0,M,M,Clerical,Partial College
0.678984869809993,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Management,Partial College
0.6808849401829697,0.6000000000000001,0.0,0.0,0.0,F,S,Management,Bachelors
0.49252287121745253,0.2,0.0,0.0,1.0,M,S,Clerical,Partial College
0.5055154820548909,0.2,0.3333333333333333,0.3333333333333333,1.0,M,M,Clerical,Bachelors
0.4874296270232231,0.4,0.3333333333333333,0.3333333333333333,1.0,M,M,Clerical,Partial College
0.2357670654468684,0.2,0.6666666666666666,0.0,1.0,F,M,Skilled Manual,High School
0.015728360309641087,0.2,0.0,0.0,0.0,M,M,Manual,High School
0.4815534834623505,0.2,0.3333333333333333,0.0,1.0,F,M,Clerical,Bachelors
0.2789232934553132,0.2,0.0,0.0,0.0,M,S,Skilled Manual,High School
0.9844915552427868,0.6000000000000001,0.6666666666666666,0.3333333333333333,1.0,M,M,Professional,Bachelors
0.24958655876143557,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Partial College
0.5506685432793808,0.2,0.0,0.0,0.0,M,M,Clerical,Bachelors
0.29530260380014073,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Partial High School
0.0634412385643913,0.2,0.0,0.0,0.0,M,S,Manual,Bachelors
0.4850721323011964,0.2,0.0,0.0,0.0,F,S,Clerical,Partial College
0.46059992962702323,0.2,0.0,0.0,0.0,M,S,Clerical,Partial College
0.74554890921886,0.0,1.0,0.0,1.0,F,M,Management,Graduate Degree
0.946710063335679,0.6000000000000001,0.6666666666666666,0.0,1.0,M,M,Professional,Graduate Degree
0.4914672765657987,0.4,0.0,0.0,0.0,M,S,Clerical,Partial College
0.7406052076002815,0.4,0.0,0.0,1.0,M,M,Management,Graduate Degree
0.9242786769880366,0.2,0.0,0.0,1.0,F,S,Professional,Bachelors
0.25049261083743846,0.2,0.3333333333333333,0.0,1.0,M,M,Skilled Manual,Bachelors
0.22568613652357492,0.4,0.0,0.0,1.0,F,S,Skilled Manual,Partial College
0.4835327234342013,0.2,0.3333333333333333,0.3333333333333333,1.0,M,M,Clerical,Graduate Degree
0.7596850809289233,0.4,0.0,0.0,1.0,F,M,Management,Graduate Degree
0.4555242786769881,0.4,0.0,0.0,0.0,F,S,Clerical,Partial College
0.2670566502463054,0.4,0.0,0.0,1.0,F,S,Skilled Manual,Partial College
0.03163265306122451,0.2,0.6666666666666666,0.0,0.0,M,M,Manual,Graduate Degree
0.09504750175932439,0.0,0.0,0.0,0.0,F,S,Manual,High School
0.03237156931738214,0.2,0.3333333333333333,0.0,1.0,M,M,Manual,Bachelors
0.45841836734693875,0.2,0.0,0.0,0.0,M,S,Clerical,High School
0.702911681914145,0.0,0.0,0.0,1.0,F,S,Management,Graduate Degree
0.27412033779028855,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Bachelors
0.7244809992962702,0.2,0.6666666666666666,0.0,1.0,M,M,Management,Bachelors
0.24572484166080225,0.0,0.3333333333333333,0.3333333333333333,1.0,F,M,Skilled Manual,Bachelors
0.26214813511611534,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Partial College
0.2833391977480647,0.0,0.3333333333333333,0.0,1.0,F,M,Skilled Manual,Partial College
0.49654292751583395,0.6000000000000001,0.0,0.0,0.0,F,M,Clerical,Partial College
0.5335327234342012,0.2,0.3333333333333333,0.0,1.0,F,M,Clerical,Partial College
0.30078289936664326,0.2,0.6666666666666666,0.0,1.0,M,M,Skilled Manual,Graduate Degree
0.6758620689655173,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Management,Bachelors
0.31695109078114003,0.0,0.6666666666666666,0.6666666666666666,0.0,M,M,Skilled Manual,Bachelors
0.004292751583391985,0.0,0.6666666666666666,0.0,1.0,F,M,Manual,Partial College
0.06539408866995075,0.0,0.0,0.0,0.0,F,S,Manual,Partial College
0.7664057002111189,0.6000000000000001,0.3333333333333333,0.3333333333333333,1.0,F,M,Management,Bachelors
0.5130717804363124,0.2,0.3333333333333333,0.3333333333333333,1.0,M,M,Clerical,Graduate Degree
0.772704081632653,0.4,0.0,0.0,0.0,M,S,Management,Bachelors
0.9427076002814919,0.4,0.3333333333333333,0.3333333333333333,1.0,F,M,Professional,Graduate Degree
0.7267241379310345,0.0,0.0,0.0,0.0,M,S,Management,Bachelors
0.9451266713581984,0.4,0.0,0.0,1.0,F,S,Professional,Graduate Degree
0.3000175932441942,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Partial College
0.758664672765658,0.6000000000000001,0.6666666666666666,0.6666666666666666,1.0,M,M,Management,Bachelors
0.715948275862069,0.4,0.6666666666666666,0.0,1.0,M,M,Management,Partial College
0.7480471498944405,0.6000000000000001,0.0,0.0,1.0,M,S,Management,Graduate Degree
0.025730119634060522,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Manual,Bachelors
0.27150774102744546,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Bachelors
0.07991731175228714,0.2,0.0,0.0,1.0,M,S,Manual,Partial High School
0.5368490499648135,0.2,0.3333333333333333,0.3333333333333333,1.0,M,M,Clerical,Bachelors
0.7405172413793103,0.4,0.6666666666666666,0.0,1.0,F,M,Management,Graduate Degree
0.6883972554539057,0.4,0.0,0.0,1.0,F,S,Management,Bachelors
0.013942646023926808,0.0,0.0,0.0,0.0,F,S,Manual,Graduate Degree
0.006843771991555253,0.0,0.0,0.0,0.0,M,S,Manual,Bachelors
0.2767505277973258,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,High School
0.7372273047149894,0.2,0.0,0.0,1.0,F,M,Management,Bachelors
0.281597466572836,0.2,0.0,0.0,0.0,F,M,Skilled Manual,Bachelors
0.26337086558761436,0.0,0.0,0.0,0.0,M,S,Skilled Manual,Partial High School
0.008260028149190718,0.2,0.3333333333333333,0.3333333333333333,0.0,M,M,Manual,Partial College
0.5457424349049965,0.2,0.0,0.0,0.0,F,S,Clerical,Partial College
0.7440358902181562,0.4,0.6666666666666666,0.6666666666666666,1.0,F,M,Management,Bachelors
0.7239883884588318,0.4,1.0,1.0,1.0,M,M,Management,Bachelors
0.27641625615763543,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,High School
0.4662649542575651,0.4,0.0,0.0,0.0,F,M,Clerical,Partial College
0.9584711470795214,0.4,0.0,0.0,1.0,F,M,Professional,Bachelors
0.03633884588318084,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Manual,Partial College
0.4597906403940887,0.2,0.0,0.0,0.0,F,S,Clerical,Partial College
0.7494370161857846,0.6000000000000001,0.0,0.0,1.0,M,M,Management,Bachelors
0.2692294159042927,0.2,0.3333333333333333,0.3333333333333333,1.0,F,M,Skilled Manual,Bachelors
0.6734166080225193,0.4,0.0,0.0,1.0,F,S,Management,Partial College
0.2862244897959184,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Bachelors
0.0851864883884588,0.0,0.0,0.0,0.0,F,S,Manual,Bachelors
0.7334535538353272,0.6000000000000001,0.0,0.0,1.0,F,S,Management,Graduate Degree
0.32219387755102047,0.2,0.6666666666666666,0.3333333333333333,0.0,M,M,Skilled Manual,Bachelors
0.06692470091484867,0.2,0.6666666666666666,0.3333333333333333,0.0,F,M,Manual,Graduate Degree
0.009773047149894437,0.0,0.0,0.0,0.0,M,S,Manual,High School
0.7104943701618578,0.4,0.0,0.0,0.0,M,S,Management,Graduate Degree
0.2757477128782547,0.0,0.0,0.0,1.0,M,S,Skilled Manual,Partial High School
0.3104064039408867,0.0,0.0,0.0,1.0,M,S,Skilled Manual,Partial High School
0.7376847290640394,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Management,Graduate Degree
0.008761435608726248,0.2,0.0,0.0,0.0,M,S,Manual,Bachelors
0.27612596762843067,0.2,0.0,0.0,1.0,F,S,Skilled Manual,Partial High School
0.47947748064743134,0.6000000000000001,0.0,0.0,1.0,F,S,Clerical,High School
0.30418719211822665,0.2,0.0,0.0,0.0,M,S,Skilled Manual,High School
0.0732142857142857,0.2,0.0,0.0,0.0,F,M,Manual,Bachelors
0.07192997888810695,0.0,0.0,0.0,0.0,M,S,Manual,High School
0.32505277973258273,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Bachelors
0.48187895847994366,0.6000000000000001,0.0,0.0,1.0,F,S,Clerical,Partial College
0.24619985925404644,0.4,0.0,0.0,0.0,M,S,Skilled Manual,High School
0.47970619282195637,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,High School
0.3013282899366644,0.2,1.0,1.0,1.0,F,M,Skilled Manual,High School
0.49674524982406754,0.2,0.0,0.0,0.0,M,M,Clerical,Partial College
0.26345883180858554,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Partial College
0.7410010555946517,0.2,0.0,0.0,1.0,F,S,Management,Bachelors
0.07792927515833917,0.2,0.0,0.0,0.0,F,S,Manual,High School
0.5270408163265307,0.6000000000000001,0.0,0.0,0.0,F,S,Clerical,Bachelors
0.26127726952850105,0.2,0.6666666666666666,0.0,1.0,M,M,Skilled Manual,Graduate Degree
0.03650598170302602,0.2,0.6666666666666666,0.3333333333333333,0.0,M,M,Manual,Partial College
0.29616467276565794,0.4,0.6666666666666666,0.0,1.0,M,M,Skilled Manual,Graduate Degree
0.23432441942294155,0.4,0.0,0.0,1.0,M,S,Skilled Manual,Partial High School
0.30648311048557353,0.0,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Partial College
0.32092716396903587,0.0,0.3333333333333333,0.3333333333333333,1.0,F,M,Skilled Manual,High School
0.4960942997888811,0.6000000000000001,0.6666666666666666,0.3333333333333333,1.0,F,M,Clerical,Bachelors
0.2968947923997185,0.2,0.0,0.0,0.0,F,S,Skilled Manual,High School
0.2789672765657988,0.0,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,Bachelors
0.48579345531315976,0.0,0.6666666666666666,0.0,1.0,F,M,Clerical,Partial College
0.053993666432090054,0.0,0.0,0.0,0.0,F,S,Manual,Partial High School
0.7633004926108374,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Management,Partial College
0.9257389162561577,0.0,0.0,0.0,1.0,M,S,Professional,Bachelors
0.25187368050668546,0.4,0.0,0.0,0.0,F,S,Skilled Manual,Partial College
0.6728184377199156,0.6000000000000001,0.6666666666666666,0.3333333333333333,1.0,F,M,Management,Bachelors
0.944405348346235,0.4,1.0,1.0,1.0,F,M,Professional,Graduate Degree
0.9559817030260379,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Professional,Graduate Degree
0.46470795214637584,0.6000000000000001,0.0,0.0,0.0,M,S,Clerical,Bachelors
0.5277269528501055,0.2,0.0,0.0,0.0,F,S,Clerical,Bachelors
0.7031315974665728,0.4,0.0,0.0,1.0,F,S,Management,Bachelors
0.705832160450387,0.4,0.0,0.0,0.0,M,S,Management,Partial College
0.5460679099225897,0.4,0.0,0.0,0.0,M,S,Clerical,Partial College
0.2495161857846587,0.4,0.3333333333333333,0.3333333333333333,1.0,M,S,Skilled Manual,Bachelors
0.5213054187192119,0.6000000000000001,0.0,0.0,1.0,M,S,Clerical,High School
0.7215429275158339,0.2,0.6666666666666666,0.6666666666666666,1.0,M,M,Management,Bachelors
0.7566942294159043,0.4,0.0,0.0,1.0,M,S,Management,Bachelors
0.9664848698099929,0.4,0.0,0.0,1.0,M,S,Professional,Graduate Degree
0.7422853624208304,0.6000000000000001,0.6666666666666666,0.3333333333333333,1.0,M,M,Management,Bachelors
0.24590957072484163,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Partial College
0.06011611541168191,0.2,0.0,0.0,0.0,M,M,Manual,High School
0.5133972554539057,0.6000000000000001,0.0,0.0,0.0,M,S,Clerical,Partial College
0.5352392681210415,0.4,0.0,0.0,0.0,M,S,Clerical,Partial College
0.29738740323715696,0.4,0.6666666666666666,0.6666666666666666,1.0,M,M,Skilled Manual,Partial College
0.7669950738916256,0.4,0.3333333333333333,0.3333333333333333,1.0,M,S,Management,Bachelors
0.23187016185784656,0.2,0.3333333333333333,0.3333333333333333,1.0,M,M,Skilled Manual,Bachelors
0.06545566502463054,0.2,0.6666666666666666,0.6666666666666666,1.0,M,M,Manual,High School
0.536347642505278,0.6000000000000001,0.0,0.0,1.0,F,S,Clerical,High School
0.09363124560168892,0.0,0.0,0.0,0.0,M,S,Manual,Partial High School
0.0800316678395496,0.2,0.0,0.0,0.0,M,S,Manual,Partial High School
0.24113300492610837,0.0,0.3333333333333333,0.3333333333333333,0.0,M,M,Skilled Manual,Graduate Degree
0.5397695285010556,0.2,0.0,0.0,0.0,F,S,Clerical,Bachelors
0.7595619282195637,0.2,0.3333333333333333,0.3333333333333333,1.0,M,M,Management,Graduate Degree
0.9938071780436312,0.6000000000000001,1.0,0.0,1.0,M,M,Professional,Graduate Degree
0.9905524278676988,0.6000000000000001,0.6666666666666666,0.0,1.0,F,M,Professional,Graduate Degree
0.9097994370161858,0.4,0.3333333333333333,0.0,1.0,M,M,Professional,Graduate Degree
0.4655788177339901,0.6000000000000001,0.0,0.0,0.0,F,S,Clerical,Graduate Degree
0.2954433497536946,0.2,0.6666666666666666,0.0,0.0,F,M,Skilled Manual,Graduate Degree
0.5005541871921182,0.4,0.0,0.0,1.0,F,S,Clerical,Bachelors
0.4658691062631949,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,Bachelors
0.45553307529908516,0.0,0.6666666666666666,0.6666666666666666,1.0,M,M,Clerical,Partial College
0.006861365235749456,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Manual,Partial College
0.2990675580577059,0.4,0.6666666666666666,0.6666666666666666,1.0,F,M,Skilled Manual,Bachelors
0.45292047853624207,0.6000000000000001,0.0,0.0,1.0,F,S,Clerical,Partial College
0.01861365235749471,0.2,0.0,0.0,0.0,M,S,Manual,Partial College
0.7183321604503871,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Management,Graduate Degree
0.2334975369458128,0.4,0.0,0.0,0.0,M,S,Skilled Manual,Partial College
0.4787385643912737,0.2,0.6666666666666666,0.0,1.0,F,M,Clerical,Partial College
0.48015482054890923,0.4,0.0,0.0,1.0,F,S,Clerical,Bachelors
0.32086558761435613,0.0,0.3333333333333333,0.3333333333333333,1.0,F,M,Skilled Manual,Partial College
0.7336734693877551,0.6000000000000001,0.6666666666666666,0.0,1.0,F,M,Management,Graduate Degree
0.7013634764250528,0.6000000000000001,0.6666666666666666,0.6666666666666666,1.0,M,M,Management,Graduate Degree
0.542566854327938,0.6000000000000001,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,High School
0.9108462350457424,0.2,0.3333333333333333,0.3333333333333333,1.0,M,M,Professional,Graduate Degree
0.6793983110485573,0.2,0.0,0.0,1.0,F,S,Management,Graduate Degree
0.2930682617874736,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Partial College
0.2793191414496833,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Graduate Degree
0.0629222378606615,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Manual,High School
0.4822220267417312,0.2,0.6666666666666666,0.0,1.0,M,M,Clerical,High School
0.03789584799437015,0.0,0.6666666666666666,0.3333333333333333,1.0,M,M,Manual,Partial College
0.6946868402533427,0.4,0.0,0.0,1.0,M,S,Management,Graduate Degree
0.07496481351161152,0.0,0.0,0.0,0.0,F,S,Manual,Graduate Degree
0.005823363828289935,0.2,0.0,0.0,0.0,M,S,Manual,Partial High School
0.03647959183673469,0.2,0.3333333333333333,0.3333333333333333,0.0,M,M,Manual,Bachelors
0.26641449683321605,0.2,0.6666666666666666,0.0,1.0,F,M,Skilled Manual,Bachelors
0.0799524982406756,0.0,0.0,0.0,0.0,M,S,Manual,High School
0.48484342012667137,0.4,0.3333333333333333,0.0,1.0,F,M,Clerical,Graduate Degree
0.24682441942294156,0.4,0.0,0.0,0.0,M,S,Skilled Manual,High School
0.07492083040112599,0.0,0.3333333333333333,0.3333333333333333,1.0,F,S,Manual,High School
0.2864971850809289,0.0,0.6666666666666666,0.0,1.0,M,M,Skilled Manual,High School
0.9422061928219564,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Professional,Bachelors
0.0003430682617874825,0.2,0.0,0.0,0.0,F,S,Manual,Bachelors
0.22718156228008443,0.2,0.6666666666666666,0.0,1.0,F,M,Skilled Manual,Bachelors
0.4530172413793103,0.4,0.0,0.0,0.0,F,S,Clerical,Bachelors
0.22801724137931031,0.2,0.3333333333333333,0.3333333333333333,0.0,M,M,Skilled Manual,High School
0.9507301196340604,0.0,0.6666666666666666,0.3333333333333333,1.0,M,M,Professional,Graduate Degree
0.5100809289232935,0.2,0.0,0.0,0.0,M,S,Clerical,Bachelors
0.5400686136523575,0.2,0.0,0.0,0.0,M,S,Clerical,Partial College
0.508594299788881,0.2,0.0,0.0,1.0,F,S,Clerical,Graduate Degree
0.2740587614356087,0.0,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Partial College
0.2308233638282899,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Partial College
0.4590341308937368,0.2,0.3333333333333333,0.0,1.0,M,M,Clerical,Graduate Degree
0.5404996481351161,0.6000000000000001,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,Bachelors
0.5356439127375088,0.4,0.6666666666666666,0.0,1.0,M,M,Clerical,High School
0.23347114707952146,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Bachelors
